artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,old_midi_path
Sviatoslav Richter,4,"Beethoven: Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",424.586,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05947.mid",https://www.youtube.com/watch?v=gRy4q_Qx3Xo,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/7.mid"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",430.426,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05958.mid",https://www.youtube.com/watch?v=wDxGWixAUbA,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/21.mid"
Daniel Barenboim,2,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: 1. Presto",439.76,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05961.mid",https://www.youtube.com/watch?v=jB66IqLfvqE,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/24.mid"
Claudio Arrau,1,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",405.05300000000005,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05963.mid",https://www.youtube.com/watch?v=UJoOvnONN1I,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/26.mid"
Claudio Arrau,1,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",405.826,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05964.mid",https://www.youtube.com/watch?v=Bjh2QlKCFck,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/27.mid"
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 1. Presto",414.49300000000005,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05972.mid",https://www.youtube.com/watch?v=v2URZFvsrGk,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/40.mid"
Alfred Brendel,0,"Piano Sonata No.7 in D, Op.10 No.3: 1. Presto",411.76,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05973.mid",https://www.youtube.com/watch?v=yteVOGCySj0,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/41.mid"
Friedrich Gulda,3,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",430.773,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05978.mid",https://www.youtube.com/watch?v=tVT_nOaDXAk,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/47.mid"
Friedrich Gulda,3,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",398.733,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05979.mid",https://www.youtube.com/watch?v=mbKK-h2gnGQ,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/48.mid"
Wilhelm Kempff,5,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",426.964,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05980.mid",https://www.youtube.com/watch?v=eJnDPUCr5J8,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/49.mid"
Wilhelm Kempff,5,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: I. Presto",426.0,Ludwig van Beethoven,4,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/05982.mid",https://www.youtube.com/watch?v=eGdiJQ9NTtM,"Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/51.mid"
Sviatoslav Richter,4,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: II. Tempo di menuetto",226.693,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06028.mid",https://www.youtube.com/watch?v=AaB2WVPSawI,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/0.mid"
Sviatoslav Richter,4,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",224.48,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06029.mid",https://www.youtube.com/watch?v=vuxmIsQkkEI,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/1.mid"
Claudio Arrau,1,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",236.0,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06041.mid",https://www.youtube.com/watch?v=nODXxLt1GPk,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/17.mid"
Claudio Arrau,1,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",242.0,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06042.mid",https://www.youtube.com/watch?v=9a_kZ1XUHqQ,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/18.mid"
Alfred Brendel,0,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",233.92,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06048.mid",https://www.youtube.com/watch?v=2lCjf0JEt2s,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/24.mid"
Alfred Brendel,0,"Piano Sonata No.20 in G, Op.49 No.2: 2. Tempo di Menuetto",232.986,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06049.mid",https://www.youtube.com/watch?v=Wo7Dx0A5Rrg,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/25.mid"
Friedrich Gulda,3,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: II. Tempo di menuetto",194.666,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06053.mid",https://www.youtube.com/watch?v=4waXmgMKEZM,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/30.mid"
Friedrich Gulda,3,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: II. Tempo di Menuetto",186.906,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06055.mid",https://www.youtube.com/watch?v=IZcjusgqP6c,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/33.mid"
Wilhelm Kempff,5,"Sonata No. 20 in G Major, Op. 49 No. 2: II. Tempo di Menuetto",230.506,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06057.mid",https://www.youtube.com/watch?v=IJpI1uK4wqY,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/35.mid"
Wilhelm Kempff,5,"Piano Sonata No. 20 in G Major, Op. 49, No. 2: II. Tempo di Menuetto",226.0,Ludwig van Beethoven,5,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/06058.mid",https://www.youtube.com/watch?v=u2OFzMoclYA,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/36.mid"
Sviatoslav Richter,4,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: I. Allegro ma non troppo",263.173,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06060.mid",https://www.youtube.com/watch?v=aSFfcYdtqi4,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/0.mid"
Sviatoslav Richter,4,"Piano Sonata No.20 in G, Op.49 No.2: 1. Allegro ma non troppo",263.128,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06061.mid",https://www.youtube.com/watch?v=3CXC0OYx53U,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/1.mid"
Claudio Arrau,1,"Piano Sonata No.20 in G, Op.49 No.2: 1. Allegro ma non troppo",299.0,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06071.mid",https://www.youtube.com/watch?v=uVQeY356W_0,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/15.mid"
Claudio Arrau,1,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: 1. Allegro ma non troppo",269.0,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06073.mid",https://www.youtube.com/watch?v=MRwtVnNLZIU,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/17.mid"
Alfred Brendel,0,"Piano Sonata No.20 in G, Op.49 No.2: 1. Allegro ma non troppo",291.32,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06077.mid",https://www.youtube.com/watch?v=3jiIvJ-G8N0,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/21.mid"
Alfred Brendel,0,"Piano Sonata No.20 in G, Op.49 No.2: 1. Allegro ma non troppo",288.333,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06078.mid",https://www.youtube.com/watch?v=nhyd4muUQN0,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/22.mid"
Friedrich Gulda,3,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: I. Allegro ma non troppo",261.506,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06083.mid",https://www.youtube.com/watch?v=q9RxN0Q1XLg,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/28.mid"
Friedrich Gulda,3,"Piano Sonata No. 20 in G Major, Op. 49 No. 2: I. Allegro ma non troppo",266.786,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06084.mid",https://www.youtube.com/watch?v=CgpdvAaxMlc,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/29.mid"
Wilhelm Kempff,5,"Piano Sonata No. 20 in G Major, Op. 49, No. 2: I. Allegro ma non troppo",272.973,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06085.mid",https://www.youtube.com/watch?v=9wNKtaxK1WY,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/31.mid"
Wilhelm Kempff,5,"Piano Sonata No. 20 in G Major, Op. 49, No. 2: I. Allegro ma non troppo",273.0,Ludwig van Beethoven,6,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/06087.mid",https://www.youtube.com/watch?v=2XTtdfNgGLU,"Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/33.mid"
Sviatoslav Richter,4,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio (Live)",581.92,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06090.mid",https://www.youtube.com/watch?v=PVXmi9l9nRw,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/2.mid"
Sviatoslav Richter,4,"Piano Sonata No. 3 in C Major, Op. 2: I. Allegro con brio",603.906,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06091.mid",https://www.youtube.com/watch?v=abdFZMYQGAk,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/3.mid"
Daniel Barenboim,2,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",639.0930000000002,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06102.mid",https://www.youtube.com/watch?v=TTwjoIeX9BE,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/15.mid"
Daniel Barenboim,2,"Piano Sonata No. 3 In C Major, Op. 2, No. 3: 1. Allegro con brio",623.506,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06105.mid",https://www.youtube.com/watch?v=Zixc_DEhvnA,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/18.mid"
Claudio Arrau,1,"Piano Sonata No.3 in C, Op.2 No.3: 1. Allegro con brio",650.0,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06114.mid",https://www.youtube.com/watch?v=VG_6VzI-13A,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/31.mid"
Claudio Arrau,1,"Piano Sonata No.3 in C, Op.2 No.3: 1. Allegro con brio",714.0,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06115.mid",https://www.youtube.com/watch?v=cv1MQobrdr4,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/32.mid"
Alfred Brendel,0,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",638.212,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06120.mid",https://www.youtube.com/watch?v=1-8b1ldQWoo,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/39.mid"
Alfred Brendel,0,"Piano Sonata No.3 in C, Op.2 No.3: 1. Allegro con brio",619.76,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06122.mid",https://www.youtube.com/watch?v=5SWQnJBjWPM,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/41.mid"
Friedrich Gulda,3,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",587.56,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06128.mid",https://www.youtube.com/watch?v=FSYKH9rllc4,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/48.mid"
Friedrich Gulda,3,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",569.88,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06129.mid",https://www.youtube.com/watch?v=DGTVYOtlCzM,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/49.mid"
Wilhelm Kempff,5,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",593.066,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06130.mid",https://www.youtube.com/watch?v=sveDWwiJ3BM,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/50.mid"
Wilhelm Kempff,5,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: I. Allegro con brio",593.0,Ludwig van Beethoven,7,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/06131.mid",https://www.youtube.com/watch?v=M5lZLXDDFHs,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/51.mid"
Sviatoslav Richter,4,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: II. Adagio (Live)",458.0,Ludwig van Beethoven,8,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/06167.mid",https://www.youtube.com/watch?v=ZH5jBWsMhkE,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/0.mid"
Sviatoslav Richter,4,"Piano Sonata No. 3 in C Major, Op. 2: II. Adagio",489.306,Ludwig van Beethoven,8,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/06170.mid",https://www.youtube.com/watch?v=Efb4FG9cxrw,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/3.mid"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 3 in C Major, Op. 2 No. 3: II. Adagio",545.4,Ludwig van Beethoven,8,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/06182.mid",https://www.youtube.com/watch?v=AmRaOakCFlA,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/16.mid"
Daniel Barenboim,2,"Piano Sonata No. 3 in C Major, Op. 2 No. 3: 2. Adagio",468.0,Ludwig van Beethoven,8,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/06184.mid",https://www.youtube.com/watch?v=pP2YCmYpRQk,"Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/18.mid"
